train_cycle,seed,acquisition_method,architecture,bias,metric,value
11,2,BALD (least mutual information),mlp,random,TPSA,111.24
11,2,BALD (least mutual information),mlp,random,TPSA,94.14
11,2,BALD (least mutual information),mlp,random,TPSA,120.03
11,2,BALD (least mutual information),mlp,random,TPSA,92.78
11,2,BALD (least mutual information),mlp,random,TPSA,92.78
11,2,BALD (least mutual information),mlp,random,TPSA,83.99
11,2,BALD (least mutual information),mlp,random,TPSA,84.93999999999998
11,2,BALD (least mutual information),mlp,random,TPSA,93.73
11,2,BALD (least mutual information),mlp,random,TPSA,83.55
11,2,BALD (least mutual information),mlp,random,TPSA,96.02
11,2,BALD (least mutual information),mlp,random,TPSA,96.02
11,2,BALD (least mutual information),mlp,random,TPSA,96.68999999999998
11,2,BALD (least mutual information),mlp,random,TPSA,55.4
11,2,BALD (least mutual information),mlp,random,TPSA,89.38000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,73.22
11,2,BALD (least mutual information),mlp,random,TPSA,90.41
11,2,BALD (least mutual information),mlp,random,TPSA,72.7
11,2,BALD (least mutual information),mlp,random,TPSA,101.05
11,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
11,2,BALD (least mutual information),mlp,random,TPSA,64.63
11,2,BALD (least mutual information),mlp,random,TPSA,92.34
11,2,BALD (least mutual information),mlp,random,TPSA,83.55
11,2,BALD (least mutual information),mlp,random,TPSA,64.63
11,2,BALD (least mutual information),mlp,random,TPSA,111.24
11,2,BALD (least mutual information),mlp,random,TPSA,96.01999999999998
11,2,BALD (least mutual information),mlp,random,TPSA,64.63
11,2,BALD (least mutual information),mlp,random,TPSA,102.01
11,2,BALD (least mutual information),mlp,random,TPSA,103.41
11,2,BALD (least mutual information),mlp,random,TPSA,55.4
11,2,BALD (least mutual information),mlp,random,TPSA,55.4
11,2,BALD (least mutual information),mlp,random,TPSA,96.02
11,2,BALD (least mutual information),mlp,random,TPSA,87.97000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,97.22
11,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,92.78
11,2,BALD (least mutual information),mlp,random,TPSA,104.08
11,2,BALD (least mutual information),mlp,random,TPSA,107.96
11,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,105.23
11,2,BALD (least mutual information),mlp,random,TPSA,129.49
11,2,BALD (least mutual information),mlp,random,TPSA,89.12
11,2,BALD (least mutual information),mlp,random,TPSA,92.78
11,2,BALD (least mutual information),mlp,random,TPSA,144.79
11,2,BALD (least mutual information),mlp,random,TPSA,82.94999999999999
11,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,89.12
11,2,BALD (least mutual information),mlp,random,TPSA,96.97
11,2,BALD (least mutual information),mlp,random,TPSA,94.85
11,2,BALD (least mutual information),mlp,random,TPSA,107.96
11,2,BALD (least mutual information),mlp,random,TPSA,107.96
11,2,BALD (least mutual information),mlp,random,TPSA,88.18
11,2,BALD (least mutual information),mlp,random,TPSA,96.97
11,2,BALD (least mutual information),mlp,random,TPSA,109.62000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,100.61
11,2,BALD (least mutual information),mlp,random,TPSA,96.97
11,2,BALD (least mutual information),mlp,random,TPSA,99
11,2,BALD (least mutual information),mlp,random,TPSA,94.82
11,2,BALD (least mutual information),mlp,random,TPSA,154.17000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,111.46999999999998
11,2,BALD (least mutual information),mlp,random,TPSA,62.06
11,2,BALD (least mutual information),mlp,random,TPSA,92.78
11,2,BALD (least mutual information),mlp,random,TPSA,59.84
11,2,BALD (least mutual information),mlp,random,TPSA,96.97
11,2,BALD (least mutual information),mlp,random,TPSA,109.62
11,2,BALD (least mutual information),mlp,random,TPSA,78.95
11,2,BALD (least mutual information),mlp,random,TPSA,127.35
11,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,70.92
11,2,BALD (least mutual information),mlp,random,TPSA,69.9
11,2,BALD (least mutual information),mlp,random,TPSA,65.72
11,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,69.9
11,2,BALD (least mutual information),mlp,random,TPSA,46.17
11,2,BALD (least mutual information),mlp,random,TPSA,62.3
11,2,BALD (least mutual information),mlp,random,TPSA,69.9
11,2,BALD (least mutual information),mlp,random,TPSA,71.29
11,2,BALD (least mutual information),mlp,random,TPSA,68.54
11,2,BALD (least mutual information),mlp,random,TPSA,80.14999999999999
11,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,55.400000000000006
11,2,BALD (least mutual information),mlp,random,TPSA,46.17
11,2,BALD (least mutual information),mlp,random,TPSA,111.53000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,83.55
11,2,BALD (least mutual information),mlp,random,TPSA,95.07
11,2,BALD (least mutual information),mlp,random,TPSA,111.39
11,2,BALD (least mutual information),mlp,random,TPSA,106.41999999999996
11,2,BALD (least mutual information),mlp,random,TPSA,146.57999999999998
11,2,BALD (least mutual information),mlp,random,TPSA,91.16
11,2,BALD (least mutual information),mlp,random,TPSA,82.17999999999999
11,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
11,2,BALD (least mutual information),mlp,random,TPSA,111.53
11,2,BALD (least mutual information),mlp,random,TPSA,135.92
11,2,BALD (least mutual information),mlp,random,TPSA,111.97000000000004
11,2,BALD (least mutual information),mlp,random,TPSA,82.52
11,2,BALD (least mutual information),mlp,random,TPSA,91.16
11,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,46.17
11,2,BALD (least mutual information),mlp,random,TPSA,55.400000000000006
11,2,BALD (least mutual information),mlp,random,TPSA,81.92999999999999
11,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,46.17
11,2,BALD (least mutual information),mlp,random,TPSA,61.94
11,2,BALD (least mutual information),mlp,random,TPSA,91.16
11,2,BALD (least mutual information),mlp,random,TPSA,110.8
11,2,BALD (least mutual information),mlp,random,TPSA,46.17
11,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,64.63000000000001
11,2,BALD (least mutual information),mlp,random,TPSA,62.06
11,2,BALD (least mutual information),mlp,random,TPSA,85.17
11,2,BALD (least mutual information),mlp,random,TPSA,81.7
11,2,BALD (least mutual information),mlp,random,TPSA,112.07000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,95.5
11,2,BALD (least mutual information),mlp,random,TPSA,58.64
11,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,69.63
11,2,BALD (least mutual information),mlp,random,TPSA,101.34
11,2,BALD (least mutual information),mlp,random,TPSA,69.9
11,2,BALD (least mutual information),mlp,random,TPSA,63.91
11,2,BALD (least mutual information),mlp,random,TPSA,63.91
11,2,BALD (least mutual information),mlp,random,TPSA,91.41
11,2,BALD (least mutual information),mlp,random,TPSA,56.49
11,2,BALD (least mutual information),mlp,random,TPSA,43.6
11,2,BALD (least mutual information),mlp,random,TPSA,85.17
11,2,BALD (least mutual information),mlp,random,TPSA,78.95000000000002
11,2,BALD (least mutual information),mlp,random,TPSA,72.7
11,2,BALD (least mutual information),mlp,random,TPSA,73.14
11,2,BALD (least mutual information),mlp,random,TPSA,38.33
11,2,BALD (least mutual information),mlp,random,TPSA,38.33
12,2,BALD (least mutual information),mlp,random,TPSA,49.56000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,53.85
12,2,BALD (least mutual information),mlp,random,TPSA,91.37
12,2,BALD (least mutual information),mlp,random,TPSA,66.84
12,2,BALD (least mutual information),mlp,random,TPSA,37.38
12,2,BALD (least mutual information),mlp,random,TPSA,123.69
12,2,BALD (least mutual information),mlp,random,TPSA,72.47
12,2,BALD (least mutual information),mlp,random,TPSA,114.94
12,2,BALD (least mutual information),mlp,random,TPSA,63.68
12,2,BALD (least mutual information),mlp,random,TPSA,117.95
12,2,BALD (least mutual information),mlp,random,TPSA,78.48
12,2,BALD (least mutual information),mlp,random,TPSA,91.62
12,2,BALD (least mutual information),mlp,random,TPSA,49.56
12,2,BALD (least mutual information),mlp,random,TPSA,78.47999999999999
12,2,BALD (least mutual information),mlp,random,TPSA,96.94
12,2,BALD (least mutual information),mlp,random,TPSA,78.47999999999999
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,63.68
12,2,BALD (least mutual information),mlp,random,TPSA,81.70000000000002
12,2,BALD (least mutual information),mlp,random,TPSA,54.89
12,2,BALD (least mutual information),mlp,random,TPSA,148.67000000000002
12,2,BALD (least mutual information),mlp,random,TPSA,105.23
12,2,BALD (least mutual information),mlp,random,TPSA,31.1
12,2,BALD (least mutual information),mlp,random,TPSA,91.62
12,2,BALD (least mutual information),mlp,random,TPSA,43.99
12,2,BALD (least mutual information),mlp,random,TPSA,69.78999999999999
12,2,BALD (least mutual information),mlp,random,TPSA,63.24
12,2,BALD (least mutual information),mlp,random,TPSA,107.36
12,2,BALD (least mutual information),mlp,random,TPSA,117.38
12,2,BALD (least mutual information),mlp,random,TPSA,101.04999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,76.13
12,2,BALD (least mutual information),mlp,random,TPSA,125.54
12,2,BALD (least mutual information),mlp,random,TPSA,78.48
12,2,BALD (least mutual information),mlp,random,TPSA,63.24
12,2,BALD (least mutual information),mlp,random,TPSA,83.55
12,2,BALD (least mutual information),mlp,random,TPSA,98.79
12,2,BALD (least mutual information),mlp,random,TPSA,98.79
12,2,BALD (least mutual information),mlp,random,TPSA,83.55
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,83.55
12,2,BALD (least mutual information),mlp,random,TPSA,125.09
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,101.04999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,102.01
12,2,BALD (least mutual information),mlp,random,TPSA,102.01
12,2,BALD (least mutual information),mlp,random,TPSA,72.91
12,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,66.32000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,96.43999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,111.24
12,2,BALD (least mutual information),mlp,random,TPSA,94.14
12,2,BALD (least mutual information),mlp,random,TPSA,120.03
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,83.99
12,2,BALD (least mutual information),mlp,random,TPSA,84.93999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,93.73
12,2,BALD (least mutual information),mlp,random,TPSA,83.55
12,2,BALD (least mutual information),mlp,random,TPSA,96.02
12,2,BALD (least mutual information),mlp,random,TPSA,96.02
12,2,BALD (least mutual information),mlp,random,TPSA,96.68999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,55.4
12,2,BALD (least mutual information),mlp,random,TPSA,89.38000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,73.22
12,2,BALD (least mutual information),mlp,random,TPSA,90.41
12,2,BALD (least mutual information),mlp,random,TPSA,72.7
12,2,BALD (least mutual information),mlp,random,TPSA,101.05
12,2,BALD (least mutual information),mlp,random,TPSA,86.78999999999999
12,2,BALD (least mutual information),mlp,random,TPSA,64.63
12,2,BALD (least mutual information),mlp,random,TPSA,92.34
12,2,BALD (least mutual information),mlp,random,TPSA,83.55
12,2,BALD (least mutual information),mlp,random,TPSA,64.63
12,2,BALD (least mutual information),mlp,random,TPSA,111.24
12,2,BALD (least mutual information),mlp,random,TPSA,96.01999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,64.63
12,2,BALD (least mutual information),mlp,random,TPSA,102.01
12,2,BALD (least mutual information),mlp,random,TPSA,103.41
12,2,BALD (least mutual information),mlp,random,TPSA,55.4
12,2,BALD (least mutual information),mlp,random,TPSA,55.4
12,2,BALD (least mutual information),mlp,random,TPSA,96.02
12,2,BALD (least mutual information),mlp,random,TPSA,87.97000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,97.22
12,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,104.08
12,2,BALD (least mutual information),mlp,random,TPSA,107.96
12,2,BALD (least mutual information),mlp,random,TPSA,87.74000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,105.23
12,2,BALD (least mutual information),mlp,random,TPSA,129.49
12,2,BALD (least mutual information),mlp,random,TPSA,89.12
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,144.79
12,2,BALD (least mutual information),mlp,random,TPSA,82.94999999999999
12,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,89.12
12,2,BALD (least mutual information),mlp,random,TPSA,96.97
12,2,BALD (least mutual information),mlp,random,TPSA,94.85
12,2,BALD (least mutual information),mlp,random,TPSA,107.96
12,2,BALD (least mutual information),mlp,random,TPSA,107.96
12,2,BALD (least mutual information),mlp,random,TPSA,88.18
12,2,BALD (least mutual information),mlp,random,TPSA,96.97
12,2,BALD (least mutual information),mlp,random,TPSA,109.62000000000002
12,2,BALD (least mutual information),mlp,random,TPSA,100.61
12,2,BALD (least mutual information),mlp,random,TPSA,96.97
12,2,BALD (least mutual information),mlp,random,TPSA,99
12,2,BALD (least mutual information),mlp,random,TPSA,94.82
12,2,BALD (least mutual information),mlp,random,TPSA,154.17000000000002
12,2,BALD (least mutual information),mlp,random,TPSA,111.46999999999998
12,2,BALD (least mutual information),mlp,random,TPSA,62.06
12,2,BALD (least mutual information),mlp,random,TPSA,92.78
12,2,BALD (least mutual information),mlp,random,TPSA,59.84
12,2,BALD (least mutual information),mlp,random,TPSA,96.97
12,2,BALD (least mutual information),mlp,random,TPSA,109.62
12,2,BALD (least mutual information),mlp,random,TPSA,78.95
12,2,BALD (least mutual information),mlp,random,TPSA,127.35
12,2,BALD (least mutual information),mlp,random,TPSA,89.77000000000001
12,2,BALD (least mutual information),mlp,random,TPSA,70.92
12,2,BALD (least mutual information),mlp,random,TPSA,69.9
12,2,BALD (least mutual information),mlp,random,TPSA,65.72
12,2,BALD (least mutual information),mlp,random,TPSA,83.55000000000001
