index,train_cycle,train_binary_accuracy,train_balanced_accuracy,train_roc_auc,train_precision,train_tpr,train_tp,train_fn,train_fp,train_tn,test_cycle,test_binary_accuracy,test_balanced_accuracy,test_roc_auc,test_precision,test_tpr,test_tp,test_fn,test_fp,test_tn,screen_cycle,screen_binary_accuracy,screen_balanced_accuracy,screen_roc_auc,screen_precision,screen_tpr,screen_tp,screen_fn,screen_fp,screen_tn,hits_discovered,total_mols_screened,acquisition_method,architecture,n_start,batch_size,seed,bias,retrain,dataset,scrambledx,scrambledx_seed,cum_hits_discovered,mean_total_sims,mean_total_hits_sims,n_unique_scaffolds,mean_tani_per_batch,mean_tani_batch_to_start_batch,mean_tani_all_mols_to_start_batch,unique_patterns,Long_chain groups,Bicyclic,Ortho,Meta,Para,Macrocycle groups,Spiro-ring center,CIS or TRANS double bond in a ring,Unfused benzene ring,Multiple non-fused benzene rings,Fused benzene rings,Carbonyl group,Aldehyde,Amide,Carbamate,Carboxylate Ion,Carbonic Acid or Carbonic Ester,Carboxylic acid,Ester Also hits anhydrides,Ketone,Ether,Mono-Hydrogenated Cation,Amidinium,Cyanamide,"Primary or secondary amine, not amide",Enamine or Aniline Nitrogen,Azole,Hydrazine H2NNH2,Hydrazone C=NNH2,Substituted or un-substituted imine,Iminium,Unsubstituted dicarboximide,Substituted dicarboximide,Nitrate group,Nitrile,Nitro group,Hydroxyl,Enol,Phenol,Carbo-Thioester,"Thiol, Sulfide or Disulfide Sulfur",Thioamide,Sulfide,Mono-sulfide,Two Sulfides,Sulfone,Sulfonamide,Sulfoxide,Halogen,Three_halides groups,hit_unique_patterns,hit_Long_chain groups,hit_Bicyclic,hit_Ortho,hit_Meta,hit_Para,hit_Macrocycle groups,hit_Spiro-ring center,hit_CIS or TRANS double bond in a ring,hit_Unfused benzene ring,hit_Multiple non-fused benzene rings,hit_Fused benzene rings,hit_Carbonyl group,hit_Aldehyde,hit_Amide,hit_Carbamate,hit_Carboxylate Ion,hit_Carbonic Acid or Carbonic Ester,hit_Carboxylic acid,hit_Ester Also hits anhydrides,hit_Ketone,hit_Ether,hit_Mono-Hydrogenated Cation,hit_Amidinium,hit_Cyanamide,"hit_Primary or secondary amine, not amide",hit_Enamine or Aniline Nitrogen,hit_Azole,hit_Hydrazine H2NNH2,hit_Hydrazone C=NNH2,hit_Substituted or un-substituted imine,hit_Iminium,hit_Unsubstituted dicarboximide,hit_Substituted dicarboximide,hit_Nitrate group,hit_Nitrile,hit_Nitro group,hit_Hydroxyl,hit_Enol,hit_Phenol,hit_Carbo-Thioester,"hit_Thiol, Sulfide or Disulfide Sulfur",hit_Thioamide,hit_Sulfide,hit_Mono-sulfide,hit_Two Sulfides,hit_Sulfone,hit_Sulfonamide,hit_Sulfoxide,hit_Halogen,hit_Three_halides groups,enrichment,perc_of_tot_patterns,pattern_enrichment_aldehyde,aldehyde_hit_enrichment,pattern_enrichment_sulfonamide,sulfonamide_hit_enrichment
71,7,0.9821428656578064,0.99017199017199,1,0.8367346938775511,1,41,0,8,399,7,0.5718500018119812,0.5228412438283118,0.535186441289875,0.0549411764705882,0.4684052156469408,467,530,8033,10970,7,0.5724948048591614,0.5218034580668517,0.5326433368552914,0.0545265052821071,0.4655207280080889,2302,2643,39916,54691,50,512,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,9,0.1875,0.2291,352,0.2213,0.1437,0.1486,43,41,254,333,252,309,3,5,14,385,143,4,450,0,419,6,16,0,16,104,48,344,28,5,0,55,316,120,12,6,2,5,1,62,0,6,18,34,0,13,0,65,10,107,107,30,53,39,0,85,3,30,2,44,44,35,35,0,0,2,27,5,0,49,0,48,0,0,0,0,14,28,32,2,2,0,9,46,8,0,0,0,2,0,5,0,1,0,1,0,0,0,6,1,10,10,5,2,1,0,7,0,1.8886311495118644,96.7741935483871,0,0,0.5956046211588083,0.13966386554621849
72,8,0.9921875,0.9956709956709956,1,0.925925925925926,1,50,0,4,458,8,0.5714499950408936,0.5207299792341292,0.5298286851292181,0.0544705882352941,0.4643931795386158,463,534,8037,10966,8,0.5718780159950256,0.5169813257723225,0.526636477412616,0.0533931070471311,0.4560372771474878,2251,2685,39908,54644,55,576,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,5,0.183,0.2208,397,0.2354,0.1418,0.1477,45,43,299,382,300,365,3,5,21,423,154,4,514,0,482,8,18,0,18,121,50,391,37,10,1,63,358,128,12,6,2,10,1,67,0,7,20,37,0,15,0,71,10,124,124,37,62,46,1,94,4,30,2,49,49,40,40,0,0,2,28,5,0,54,0,53,0,0,0,0,16,28,37,2,2,0,9,48,8,0,0,0,2,0,8,0,1,0,1,0,0,0,6,1,12,12,5,3,2,0,7,0,1.8540597331162632,96.7741935483871,0,0,0.6244515686223403,0.25393430099312453
73,9,0.9861111044883728,0.9923224568138196,1,0.873015873015873,1,55,0,8,513,9,0.5941500067710876,0.5131925535064383,0.5355959474487241,0.0529884480160723,0.4232698094282848,422,575,7542,11461,9,0.5948463082313538,0.5233240380227466,0.533051461142141,0.0550982909209897,0.4439261813019671,2189,2742,37540,56953,72,640,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,17,0.18,0.2051,446,0.2515,0.1427,0.1472,45,43,341,429,346,414,5,5,22,449,155,4,578,0,545,8,20,0,20,128,50,441,38,10,1,67,369,130,13,6,2,10,1,79,0,7,20,37,0,15,0,71,11,135,135,38,91,75,1,104,4,31,2,61,64,55,56,0,0,2,34,5,0,71,0,70,0,0,0,0,19,28,48,2,2,0,12,52,8,1,0,0,2,0,13,0,1,0,1,0,0,0,6,2,17,17,5,10,9,0,9,0,2.191443020231613,100,0,0,0.9163148017827821,0.8728991596638654
74,10,0.981249988079071,0.98943661971831,1,0.8571428571428571,1,72,0,12,556,10,0.5875999927520752,0.5325549874904933,0.5514043577873546,0.0573800512757905,0.4714142427281845,470,527,7721,11282,10,0.5856581926345825,0.5271166639091167,0.5406282523974115,0.0556658577836605,0.4621489621489622,2271,2643,38526,55920,87,704,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,15,0.1798,0.2029,488,0.2537,0.1522,0.1477,45,44,359,464,377,457,5,7,22,495,165,4,642,0,608,8,22,0,22,132,51,472,41,10,1,75,375,133,14,6,2,10,1,81,0,7,20,37,0,15,0,72,11,155,155,40,135,119,1,113,4,31,3,66,72,61,66,0,0,2,44,7,0,86,0,85,0,0,0,0,20,29,52,2,2,0,18,53,8,1,0,0,2,0,14,0,1,0,1,0,0,0,7,2,24,24,6,19,18,0,9,0,2.4136164448229103,100,0,0,1.3217146837836493,1.444798609098812
75,11,0.9801136255264282,0.9886547811993516,1,0.8613861386138614,1,87,0,14,603,11,0.580299973487854,0.5448700466499747,0.563876547814258,0.0599643069601427,0.5055165496489469,504,493,7901,11102,11,0.5779286026954651,0.5342613137896717,0.5492111429610507,0.056977328768763,0.4858134313125127,2380,2519,39391,55006,97,768,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,10,0.1808,0.2051,527,0.2448,0.1512,0.1481,45,54,366,484,401,495,5,7,23,539,175,5,703,0,666,9,23,0,23,135,52,499,43,10,1,92,385,140,14,7,2,10,1,81,0,7,20,37,0,15,0,72,11,179,179,46,189,173,1,121,5,31,5,68,72,63,69,0,0,3,49,8,0,96,0,95,0,0,0,0,20,29,54,2,2,0,26,53,10,1,0,0,2,0,14,0,1,0,1,0,0,0,7,2,30,30,9,29,28,0,10,0,2.47222400698602,100,0,0,1.7613606745380144,2.015767131594906
76,12,0.9700520634651184,0.9828614008941878,1,0.8083333333333333,1,97,0,23,648,12,0.5841500163078308,0.5421441137600034,0.5589632656322913,0.0594607607125662,0.4954864593781344,494,503,7814,11189,12,0.5809718370437622,0.5319656955953712,0.5446167036833499,0.0564527827474493,0.4776027817549601,2335,2554,39027,55316,101,832,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,4,0.1814,0.2059,576,0.2356,0.144,0.1477,45,61,382,499,420,522,5,7,39,575,179,5,767,0,730,10,24,0,24,137,53,514,46,10,1,104,396,156,14,7,2,10,1,81,0,7,20,37,0,15,0,72,12,200,200,51,240,224,1,127,6,31,5,68,72,64,69,0,0,5,51,8,0,100,0,99,0,0,0,0,20,29,55,2,2,0,28,54,10,1,0,0,2,0,14,0,1,0,1,0,0,0,7,2,32,32,9,32,31,0,10,0,2.3805955580926628,100,0,0,2.105174518967622,2.143356352441967
77,13,0.9591346383094788,0.9767441860465116,1,0.7481481481481481,1,101,0,34,697,13,0.5879999995231628,0.5413189523841746,0.5636672159297447,0.0593746197834286,0.4894684052156469,488,509,7731,11272,13,0.5835551619529724,0.5337032975625953,0.5461008539904975,0.0568793048896244,0.478403275332651,2337,2548,38750,55533,108,896,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,7,0.1826,0.2053,620,0.2283,0.1467,0.1476,45,65,397,522,442,559,5,8,44,620,185,5,829,0,791,10,25,0,25,138,54,535,50,10,1,115,416,164,15,7,2,10,1,83,0,7,20,38,0,15,0,73,13,216,216,52,277,259,1,133,7,31,5,71,76,66,75,0,0,5,55,8,0,107,0,106,0,0,0,0,20,29,55,2,2,0,29,57,12,1,0,0,2,0,15,0,1,0,1,0,0,0,8,2,34,34,9,36,35,0,12,0,2.36754932861895,100,0,0,2.2602431777308625,2.2630718954248366
78,14,0.9486607313156128,0.9708121827411168,1,0.7012987012987013,1,108,0,46,742,14,0.5871999859809875,0.5508770166733427,0.5721071280990263,0.0614957110064032,0.5105315947843531,509,488,7768,11235,14,0.5860611200332642,0.5401068933852796,0.554516817003969,0.0583131705648019,0.4891348913489134,2386,2492,38531,55695,117,960,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,9,0.1836,0.2042,663,0.2281,0.1469,0.1476,45,68,414,551,470,605,6,9,45,667,193,5,892,0,853,10,26,0,26,139,54,558,52,10,1,123,440,177,15,7,2,10,1,86,0,7,21,38,0,15,0,79,14,231,231,52,312,293,1,148,7,31,6,75,84,70,79,0,0,5,61,8,0,116,0,115,0,0,0,0,20,29,59,2,2,0,30,59,12,1,0,0,2,0,15,0,1,0,1,0,0,0,10,2,42,42,9,37,36,0,14,0,2.397186254388856,100,0,0,2.386490994865379,2.1486748545572074
79,15,0.9739583134651184,0.9851720047449584,1,0.823943661971831,1,117,0,25,818,15,0.5852000117301941,0.5460230082448577,0.5682400303050921,0.06035417419588,0.5025075225677031,501,496,7800,11203,15,0.5844204425811768,0.5375272868702105,0.5502251131147682,0.0576332341898678,0.4855206407886629,2364,2505,38654,55517,119,1000,Similarity,mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,2,0.184,0.2032,692,0.2168,0.1478,0.1476,45,74,434,577,495,633,6,9,46,696,198,5,931,0,891,11,28,0,28,142,54,584,53,10,1,133,453,181,15,7,2,10,1,87,0,7,21,38,0,15,0,79,14,243,243,53,335,315,1,153,7,31,8,75,84,70,81,0,0,5,63,9,0,118,0,117,0,0,0,0,20,29,59,2,2,0,32,59,12,1,0,0,2,0,15,0,1,0,1,0,0,0,10,2,42,42,9,39,38,0,14,0,2.342462460976124,100,0,0,2.4630541871921183,2.2299272650236563
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,7,0.1338,0.1256,61,0.1338,0.1317,0.1317,37,4,23,40,37,39,0,0,4,52,19,0,47,0,36,1,3,0,3,10,3,30,8,1,0,11,31,25,0,4,0,1,0,2,0,4,3,7,0,5,0,16,2,24,24,4,10,6,0,18,2,26,1,2,5,4,5,0,0,2,6,3,0,4,0,3,0,0,0,0,0,1,4,2,1,0,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,2,0,3,2,0,1,0,1.69033946846068,68.42105263157895,0,0,0.7330518414262256,1.9951980792316928
81,1,1,1,1,1,1,7,0,0,57,1,0.5950000286102295,0.5312219878073414,0.5330940725138105,0.0572247849395337,0.4603811434302908,459,538,7562,11441,1,0.5941302180290222,0.5357828712283832,0.544967906245861,0.0582290425109257,0.470978108053826,2345,2634,37927,57030,30,128,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,23,0.171,0.2101,105,0.246,0.1526,0.1526,38,13,52,82,77,89,0,0,8,102,32,0,98,0,84,1,3,0,3,17,4,84,19,4,0,31,67,39,1,6,0,4,0,2,0,4,4,11,0,7,0,36,6,41,41,6,45,41,0,29,2,30,4,14,19,16,19,0,0,6,22,11,0,17,0,15,0,0,0,0,2,2,23,8,4,0,12,14,4,1,3,0,4,0,0,0,0,0,1,0,1,0,7,4,3,3,0,10,9,0,4,0,4.091869831643354,78.94736842105263,0,0,2.5045937915396044,2.0949579831932774
82,2,1,1,1,1,1,30,0,0,98,2,0.5702499747276306,0.5191481142369381,0.5319649682088416,0.0541079812206572,0.4623871614844533,461,536,8059,10944,2,0.5750761032104492,0.5298404628181322,0.5447192043321021,0.0562790036935315,0.4796206618240516,2377,2579,39859,55057,46,192,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,16,0.1882,0.2198,148,0.2292,0.1516,0.1521,38,17,81,137,122,134,0,0,8,156,55,0,147,0,130,3,4,0,4,33,4,138,32,4,0,41,104,41,2,13,0,4,0,4,0,4,5,11,0,7,0,37,13,44,44,6,79,72,0,51,3,35,4,23,31,24,28,0,0,6,34,19,0,28,0,25,1,1,0,1,4,2,39,11,4,0,13,20,4,1,7,0,4,0,1,0,0,1,1,0,1,0,7,4,4,4,0,18,14,0,7,0,4.371774551445745,92.10526315789474,0,0,2.9322073657049024,2.125319693094629
83,3,1,1,1,1,1,46,0,0,146,3,0.5659000277519226,0.5358667171329281,0.5373333862556993,0.0576723840221019,0.5025075225677031,501,496,8186,10817,3,0.5631812810897827,0.538416634816175,0.5502703159335478,0.0577495080766942,0.5109311740890689,2524,2416,41182,53686,56,256,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,10,0.1926,0.2183,185,0.2212,0.1481,0.1508,38,18,107,178,163,180,0,0,9,211,86,0,201,0,182,8,5,0,5,41,5,193,52,4,0,44,135,43,2,32,0,4,0,5,0,4,12,15,0,11,0,38,13,47,47,6,102,88,0,72,5,35,4,27,37,29,35,0,0,7,42,23,0,36,0,32,2,1,0,1,5,3,47,15,4,0,13,23,5,1,8,0,4,0,1,0,0,1,1,0,1,0,7,4,4,4,0,22,16,0,11,0,4.08387266230042,92.10526315789474,0,0,2.6878567518961605,1.9951980792316928
84,4,1,1,1,1,1,56,0,0,200,4,0.5756499767303467,0.5243657352101561,0.5386328696134185,0.0553312752315364,0.4674022066198596,466,531,7956,11047,4,0.5732775926589966,0.5365248116189995,0.5507270870594465,0.0574774817149173,0.4957403651115619,2444,2486,40077,54737,59,320,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,3,0.1965,0.215,224,0.212,0.1525,0.1512,39,19,119,221,204,228,1,0,11,264,102,0,259,0,237,10,5,0,5,45,6,237,93,4,0,44,176,46,2,37,0,4,0,6,0,4,13,15,0,11,0,39,13,50,50,6,114,98,0,106,8,35,4,28,38,31,37,0,0,8,44,25,0,38,0,34,3,1,0,1,5,3,49,15,4,0,13,24,6,1,9,0,4,0,1,0,0,2,1,0,1,0,7,4,4,4,0,23,16,0,11,0,3.4905240381249856,92.10526315789474,0,0,2.3946360153256707,1.8937473294402505
85,5,1,1,1,1,1,59,0,0,261,5,0.5716000199317932,0.5303127717098567,0.5533298047064416,0.0565772519620475,0.4844533600802407,483,514,8054,10949,5,0.5702949166297913,0.5490487792161214,0.5673252212988342,0.0600919134713582,0.5254718895879845,2589,2338,40495,54258,62,384,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,3,0.1956,0.2125,259,0.2095,0.1436,0.1497,40,20,137,264,249,270,2,0,11,323,130,2,316,0,290,11,8,0,8,49,7,283,113,4,0,48,217,49,3,62,0,4,0,6,0,4,31,18,0,13,0,40,16,53,53,6,130,113,0,129,10,35,4,28,41,34,39,0,0,8,47,28,0,41,0,37,3,1,0,1,5,3,51,15,4,0,13,26,8,1,12,0,4,0,1,0,0,3,1,0,1,0,7,4,4,4,0,24,16,0,13,0,3.085599874904905,92.10526315789474,0,0,2.3009682800323192,1.8021143941447548
86,6,1,1,1,1,1,62,0,0,322,6,0.5805500149726868,0.533121782861609,0.5580417514185455,0.0573652694610778,0.4804413239719157,479,518,7871,11132,6,0.580639660358429,0.5494436784110668,0.5695901306928208,0.0604708857136041,0.514825345247766,2535,2389,39386,55306,67,448,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,5,0.195,0.2078,300,0.2108,0.147,0.1492,41,23,149,313,300,321,2,0,12,385,166,4,375,1,347,11,10,0,10,55,8,323,124,5,0,52,259,60,4,90,0,5,0,6,0,4,39,22,0,17,0,46,18,63,63,6,150,130,0,160,12,35,4,28,45,39,43,0,0,8,52,31,0,46,0,42,3,1,0,1,5,3,53,16,4,0,13,31,8,1,15,0,4,0,1,0,0,4,2,0,2,0,7,4,5,5,0,25,17,0,18,0,2.877540987367152,92.10526315789474,0.7943568886629385,0,2.268969985366889,1.7718550106609807
87,7,1,1,1,1,1,67,0,0,381,7,0.5853999853134155,0.5390003616068434,0.5587146114447115,0.0587879520987056,0.4874623871614844,486,511,7781,11222,7,0.5825598835945129,0.5458829141268218,0.5658025283868748,0.0597240915208613,0.5051839804838382,2485,2434,39123,55510,71,512,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,4,0.1952,0.208,332,0.2035,0.1484,0.149,41,25,158,359,346,369,2,0,12,447,189,4,435,1,403,12,11,0,11,65,8,365,142,5,0,58,300,62,5,117,0,5,0,6,0,5,43,30,0,25,0,49,21,68,68,6,160,139,0,185,13,36,4,30,49,41,45,0,0,8,56,33,0,50,0,46,3,1,0,1,6,3,57,17,4,0,13,34,8,1,15,0,4,0,1,0,1,4,2,0,2,0,8,4,6,6,0,26,17,0,19,0,2.681856232306848,94.73684210526315,0.6950622775800712,0,2.122795957463445,1.6720321931589537
88,8,1,1,1,1,1,71,0,0,441,8,0.5810499787330627,0.5466902998106565,0.5661367357347525,0.0603858980466888,0.5085255767301906,507,490,7889,11114,8,0.5815877318382263,0.5545352581656338,0.5741581207233554,0.0615744721505684,0.5245167853509665,2578,2337,39290,55283,76,576,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,5,0.1974,0.207,377,0.2059,0.1597,0.1504,42,28,176,411,383,411,2,0,12,508,216,4,498,1,465,12,11,0,11,79,9,415,170,5,0,61,351,70,5,125,0,5,1,6,0,7,47,32,0,26,0,59,23,81,81,6,171,148,0,203,16,36,4,33,54,45,49,0,0,8,60,35,0,55,0,51,3,1,0,1,6,3,61,20,4,0,13,39,8,1,15,0,4,0,1,0,1,4,2,0,2,0,9,4,7,7,0,26,17,0,20,0,2.5619734493970183,94.73684210526315,0.6178331356267299,0,2.0091050468718774,1.5620300751879699
89,9,0.9878472089767456,0.993,1,0.9156626506024096,1,76,0,7,493,9,0.5922999978065491,0.5426313672375332,0.5612014436193915,0.0597859515315536,0.4874623871614844,486,511,7643,11360,9,0.5901492834091187,0.5516641377755565,0.5745541625381031,0.061194504983226,0.5089613034623218,2499,2411,38338,56176,81,640,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,5,0.1979,0.2035,423,0.2054,0.1586,0.1514,42,30,222,471,435,460,2,0,12,562,230,4,560,1,522,12,11,0,11,81,13,471,204,5,0,63,407,76,5,125,0,5,1,8,0,7,50,33,0,27,0,76,23,99,99,7,177,152,0,213,16,36,4,35,59,46,51,0,0,8,65,38,0,60,0,56,3,1,0,1,6,3,62,23,4,0,13,44,8,1,15,0,4,0,1,0,1,4,2,0,2,0,10,4,8,8,0,27,18,0,21,0,2.4653733977605645,94.73684210526315,0.556049822064057,0,1.8570646649464384,1.5518207282913166
90,10,0.982812523841858,0.9901610017889088,1,0.8804347826086957,1,81,0,11,548,10,0.5878000259399414,0.5478664061436533,0.5626769008810361,0.0608411101684644,0.5035105315947843,502,495,7749,11254,10,0.5831119418144226,0.5562292417291084,0.5780169523417,0.0619466903385235,0.526401630988787,2582,2323,39099,55356,88,704,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,7,0.1979,0.2009,462,0.2047,0.1564,0.1519,42,32,255,525,468,507,2,0,12,614,242,4,624,1,584,12,11,0,11,85,16,510,234,5,0,63,462,83,5,126,0,5,1,9,0,8,52,34,0,27,0,100,23,127,127,7,183,158,0,226,18,37,5,39,66,50,55,0,0,8,69,39,0,67,0,63,3,1,0,1,6,3,64,28,4,0,13,50,8,1,15,0,4,0,1,0,2,4,2,0,2,0,12,4,11,11,0,28,19,0,24,2,2.4413591625794955,97.36842105263158,0.5054998382400517,0,1.7548816809900554,1.5077349121466768
91,11,0.9772727489471436,0.987012987012987,1,0.8461538461538461,1,88,0,16,600,11,0.5870500206947327,0.5507980817683277,0.566951868603759,0.0614734299516908,0.5105315947843531,509,488,7771,11232,11,0.5840517282485962,0.5555303790019636,0.5772706624967339,0.0617777349768875,0.5238873009391588,2566,2332,38970,55428,100,768,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,12,0.1962,0.1947,509,0.2074,0.1498,0.1516,42,37,296,580,492,537,2,0,12,653,253,6,684,1,639,14,13,0,13,92,20,544,260,5,0,66,498,85,8,128,0,5,2,9,0,14,52,35,0,28,0,127,23,158,158,8,192,164,0,246,19,38,6,46,76,55,61,0,0,8,76,43,0,78,0,73,3,2,0,2,6,6,67,30,4,0,16,57,9,2,15,0,4,0,1,0,3,4,2,0,2,0,16,4,15,15,1,32,21,0,29,3,2.5486845432845566,100,0.46337485172004744,0,1.669729194359736,1.4664705882352942
92,12,0.9921875,0.9955089820359282,1,0.9433962264150944,1,100,0,6,662,12,0.5860499739646912,0.5474206917970139,0.5676358127690444,0.0606901544401544,0.5045135406218656,503,494,7785,11218,12,0.5837633013725281,0.5522014408101084,0.5758045407174274,0.0609326774691358,0.5171919770773639,2527,2359,38945,55401,119,832,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,19,0.1934,0.1907,548,0.2251,0.1443,0.151,43,46,329,625,525,579,2,1,13,698,274,7,735,1,686,15,18,0,18,96,31,572,271,5,0,80,544,94,8,130,0,5,4,9,0,14,53,39,0,30,0,142,23,174,174,12,212,179,0,267,20,38,10,51,86,66,77,0,0,8,95,54,0,90,0,82,3,5,0,5,6,9,77,33,4,0,26,75,10,2,15,0,4,0,1,0,3,4,3,0,2,0,18,4,17,17,2,44,29,0,36,4,2.804860113000266,100,0.4277306323569669,0,1.6822599950678767,1.7017865969917376
93,13,0.9987980723381042,0.9992987377279102,1,0.9916666666666668,1,119,0,1,712,13,0.588100016117096,0.5532513976175751,0.5719226563551096,0.0620539494375226,0.5145436308926781,513,484,7754,11249,13,0.5863887667655945,0.5524874090767328,0.5734993930349068,0.0608813954618337,0.5148962399835628,2506,2361,38656,55645,131,896,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,12,0.1917,0.1919,582,0.2556,0.1445,0.1505,43,49,357,662,560,634,2,1,13,755,299,9,778,1,725,17,21,0,21,98,36,613,283,5,0,101,590,101,8,130,0,5,4,10,0,15,55,40,0,31,0,160,23,193,193,22,249,214,0,278,23,38,10,51,88,69,89,0,0,8,107,64,0,94,0,85,3,5,0,5,8,10,86,35,4,0,35,87,10,2,15,0,4,0,1,0,3,4,3,0,2,0,19,4,19,19,2,53,38,0,38,4,2.8717496486026155,100,0.39717844433146926,0,1.8675368341096703,2.025659118609276
94,14,1,1,1,1,1,131,0,0,765,14,0.5889000296592712,0.5446437190854783,0.5675928485345528,0.0601485449896505,0.4954864593781344,494,503,7719,11284,14,0.5872719287872314,0.5424160821490686,0.5671846589428038,0.0585815047021943,0.4926879505664264,2392,2463,38440,55809,138,960,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,7,0.1917,0.1919,613,0.2822,0.1469,0.1503,43,52,359,679,577,696,2,1,13,818,334,10,818,1,756,20,24,0,24,109,40,666,292,5,0,122,635,101,8,130,0,5,4,10,0,16,55,40,0,31,0,163,25,202,202,22,302,267,0,288,24,38,10,51,91,73,96,0,0,8,114,70,0,97,0,88,3,5,0,5,8,12,91,37,4,0,39,93,10,2,15,0,4,0,1,0,3,4,3,0,2,0,22,4,23,23,2,58,43,0,39,4,2.8274504538945484,100,0.370699881376038,0,2.174720462897803,2.1759225429302154
95,15,0.990625023841858,0.9945255474452556,1,0.9387755102040816,1,138,0,9,813,15,0.5936999917030334,0.5514463719527789,0.5719744879008969,0.0618315918869084,0.5045135406218656,503,494,7632,11371,15,0.5893881320953369,0.5452335507671712,0.5679735887928652,0.0592158696561738,0.4962871287128713,2406,2442,38225,55967,142,1000,Similarity,mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,4,0.1915,0.1912,641,0.2686,0.1456,0.15,43,55,366,696,596,734,3,1,13,857,351,10,843,1,779,21,25,0,25,112,40,701,295,5,0,137,658,106,8,130,0,5,4,12,0,17,55,41,0,32,0,163,25,208,208,23,336,301,0,292,24,38,10,52,93,75,100,0,0,8,118,71,0,97,0,88,3,5,0,5,8,12,93,37,4,0,43,96,12,2,15,0,4,0,1,0,3,4,3,0,2,0,22,4,26,26,3,62,47,0,39,4,2.7952073063748704,100,0.35587188612099646,0,2.353585112205802,2.3113386199550243
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,Similarity,mlp,64,64,6,Innate,TRUE,ALDH1,NA,NA,5,0.1355,0.0994,62,0.1355,0.1334,0.1334,41,7,19,39,35,43,0,1,7,49,13,2,50,0,37,4,5,0,5,14,2,32,12,2,0,14,27,25,2,5,0,2,2,3,0,2,2,4,0,2,0,6,4,16,16,1,12,10,0,12,4,22,1,2,3,3,5,0,0,2,4,0,0,4,0,2,0,0,0,0,1,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,1.2073853346147716,68.75,0,0,1.2217530690437095,1.3966386554621848
97,1,1,1,1,1,1,5,0,0,59,1,0.5843999981880188,0.5242183425506747,0.5318210063543258,0.0554272517321016,0.4573721163490471,456,541,7771,11232,1,0.5824828147888184,0.5217659267821059,0.5298646467338881,0.0548340198691543,0.4543264404738004,2263,2718,39007,55948,15,128,Similarity,mlp,64,64,6,Innate,TRUE,ALDH1,NA,NA,10,0.162,0.2352,112,0.2336,0.1398,0.1398,42,32,41,63,59,88,0,1,20,104,29,2,111,0,92,4,5,0,5,18,7,66,13,2,0,38,51,26,2,5,1,2,2,3,0,2,2,4,0,2,0,6,4,23,23,1,53,39,0,24,5,24,5,6,7,7,15,0,0,2,13,3,0,13,0,11,0,0,0,0,1,1,6,0,0,0,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,9,8,0,2,0,2.045934915821677,75,0,0,2.382418484635233,3.7243697478991598
